,Mean TemperatureC,Max TemperatureC_1_days_before,Mean TemperatureC_1_days_before,Min TemperatureC_1_days_before,Dew PointC_1_days_before,MeanDew PointC_1_days_before,Min DewpointC_1_days_before,Max Humidity_1_days_before, Mean Humidity_1_days_before, Min Humidity_1_days_before, Max Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_1_days_before, Max VisibilityKm_1_days_before, Mean VisibilityKm_1_days_before, Min VisibilitykM_1_days_before, Max Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_1_days_before,Precipitationmm_1_days_before
1034,23,33.0,29.0,24.0,74.0,71.0,66.0,94.0,71.0,47.0,1016.0,1014.0,1012.0,16.0,16.0,16.0,19.0,8.0,0.0
1035,18,28.0,23.0,18.0,70.0,61.0,44.0,93.0,60.0,26.0,1023.0,1018.0,1014.0,16.0,16.0,16.0,27.0,11.0,0.0
1036,18,25.0,18.0,12.0,47.0,45.0,41.0,71.0,50.0,28.0,1026.0,1024.0,1021.0,16.0,16.0,16.0,14.0,5.0,0.0
1037,21,27.0,18.0,8.0,48.0,45.0,41.0,86.0,57.0,27.0,1024.0,1022.0,1019.0,16.0,16.0,16.0,14.0,3.0,0.0
1038,25,29.0,21.0,13.0,62.0,55.0,47.0,86.0,63.0,39.0,1023.0,1021.0,1020.0,16.0,16.0,16.0,21.0,5.0,0.0
1039,25,30.0,25.0,19.0,67.0,64.0,61.0,93.0,71.0,48.0,1024.0,1022.0,1021.0,16.0,16.0,16.0,16.0,6.0,0.0
1040,24,30.0,25.0,19.0,66.0,63.0,59.0,100.0,72.0,44.0,1024.0,1021.0,1018.0,16.0,13.0,2.0,16.0,5.0,0.0
1041,24,31.0,24.0,18.0,66.0,62.0,60.0,93.0,69.0,44.0,1022.0,1020.0,1017.0,16.0,16.0,16.0,16.0,3.0,0.0
1042,23,31.0,24.0,18.0,67.0,62.0,58.0,93.0,68.0,43.0,1024.0,1021.0,1020.0,16.0,16.0,16.0,14.0,5.0,0.0
1043,24,30.0,23.0,16.0,64.0,60.0,57.0,90.0,67.0,44.0,1024.0,1021.0,1019.0,16.0,16.0,16.0,19.0,3.0,0.0
1044,24,30.0,24.0,18.0,65.0,62.0,58.0,93.0,68.0,42.0,1022.0,1020.0,1018.0,16.0,16.0,13.0,19.0,3.0,0.0
1045,23,31.0,24.0,18.0,67.0,63.0,54.0,100.0,67.0,34.0,1022.0,1020.0,1018.0,16.0,16.0,13.0,16.0,3.0,0.0
1046,27,30.0,23.0,16.0,69.0,62.0,58.0,100.0,72.0,44.0,1020.0,1018.0,1015.0,16.0,13.0,0.0,19.0,5.0,0.0
1047,27,33.0,27.0,22.0,73.0,71.0,64.0,100.0,72.0,44.0,1017.0,1015.0,1013.0,16.0,14.0,2.0,24.0,8.0,8.0
1048,23,31.0,27.0,23.0,74.0,72.0,69.0,100.0,78.0,55.0,1021.0,1018.0,1016.0,16.0,14.0,8.0,19.0,10.0,0.0
1049,22,27.0,23.0,20.0,73.0,70.0,66.0,93.0,84.0,74.0,1024.0,1022.0,1020.0,16.0,13.0,0.0,26.0,8.0,27.0
1050,20,23.0,22.0,20.0,67.0,66.0,64.0,93.0,89.0,84.0,1026.0,1024.0,1023.0,16.0,14.0,10.0,13.0,6.0,0.0
1051,20,22.0,20.0,17.0,68.0,66.0,59.0,100.0,91.0,81.0,1025.0,1023.0,1021.0,16.0,10.0,2.0,11.0,3.0,6.0
1052,19,24.0,20.0,15.0,67.0,60.0,57.0,93.0,85.0,76.0,1022.0,1020.0,1018.0,16.0,16.0,8.0,19.0,3.0,2.0
1053,19,22.0,19.0,16.0,69.0,65.0,61.0,100.0,94.0,87.0,1021.0,1019.0,1017.0,16.0,8.0,2.0,11.0,3.0,2.0
1054,17,21.0,19.0,17.0,66.0,64.0,62.0,100.0,92.0,84.0,1023.0,1021.0,1019.0,16.0,13.0,3.0,16.0,6.0,12.0
1055,18,18.0,17.0,16.0,62.0,61.0,58.0,100.0,94.0,87.0,1026.0,1024.0,1022.0,16.0,10.0,2.0,16.0,10.0,4.0
1056,18,22.0,18.0,13.0,58.0,55.0,53.0,90.0,72.0,53.0,1027.0,1026.0,1024.0,16.0,16.0,13.0,13.0,5.0,0.0
1057,19,23.0,18.0,13.0,60.0,57.0,54.0,100.0,79.0,57.0,1026.0,1024.0,1022.0,16.0,13.0,3.0,13.0,3.0,0.0
1058,18,25.0,19.0,14.0,58.0,57.0,54.0,93.0,72.0,50.0,1025.0,1023.0,1022.0,16.0,13.0,2.0,14.0,6.0,0.0
1059,21,24.0,18.0,12.0,58.0,55.0,52.0,93.0,75.0,57.0,1025.0,1022.0,1020.0,16.0,16.0,14.0,11.0,3.0,0.0
1060,23,28.0,21.0,13.0,62.0,58.0,55.0,100.0,74.0,48.0,1021.0,1019.0,1016.0,16.0,10.0,0.0,14.0,3.0,0.0
1061,22,30.0,23.0,15.0,58.0,55.0,51.0,87.0,60.0,32.0,1020.0,1017.0,1016.0,16.0,16.0,16.0,13.0,3.0,0.0
1062,21,30.0,22.0,13.0,57.0,52.0,49.0,86.0,58.0,30.0,1017.0,1015.0,1013.0,16.0,16.0,16.0,14.0,5.0,0.0
1063,19,28.0,21.0,14.0,66.0,61.0,54.0,100.0,74.0,47.0,1015.0,1013.0,1009.0,16.0,14.0,2.0,24.0,11.0,0.0
1064,11,26.0,19.0,11.0,68.0,55.0,31.0,90.0,62.0,34.0,1032.0,1019.0,1013.0,16.0,16.0,16.0,27.0,11.0,0.0
1065,11,17.0,11.0,5.0,33.0,30.0,26.0,67.0,46.0,25.0,1037.0,1034.0,1032.0,16.0,16.0,16.0,21.0,8.0,0.0
1066,16,19.0,11.0,2.0,36.0,32.0,27.0,85.0,55.0,24.0,1032.0,1028.0,1023.0,16.0,16.0,16.0,16.0,3.0,0.0
1067,21,25.0,16.0,7.0,57.0,48.0,36.0,84.0,64.0,43.0,1022.0,1019.0,1016.0,16.0,16.0,16.0,21.0,8.0,0.0
1068,17,24.0,21.0,17.0,69.0,64.0,57.0,97.0,83.0,69.0,1015.0,1014.0,1011.0,16.0,14.0,3.0,21.0,8.0,12.0
1069,16,23.0,17.0,11.0,69.0,54.0,45.0,100.0,71.0,41.0,1023.0,1020.0,1015.0,16.0,14.0,3.0,23.0,5.0,3.0
1070,16,24.0,16.0,8.0,60.0,52.0,45.0,93.0,70.0,46.0,1025.0,1022.0,1020.0,16.0,16.0,16.0,13.0,2.0,0.0
1071,17,19.0,16.0,13.0,60.0,57.0,49.0,97.0,87.0,77.0,1029.0,1027.0,1023.0,16.0,16.0,10.0,16.0,6.0,1.0
1072,19,21.0,17.0,12.0,56.0,51.0,47.0,83.0,69.0,55.0,1029.0,1026.0,1022.0,16.0,16.0,16.0,11.0,3.0,0.0
1073,18,24.0,19.0,13.0,65.0,59.0,51.0,86.0,75.0,64.0,1022.0,1014.0,1005.0,16.0,16.0,16.0,23.0,10.0,0.0
1074,18,26.0,18.0,11.0,66.0,49.0,33.0,84.0,53.0,21.0,1004.0,1001.0,1000.0,16.0,16.0,16.0,27.0,10.0,0.0
1075,13,26.0,18.0,9.0,48.0,42.0,38.0,80.0,53.0,25.0,1009.0,1005.0,1002.0,16.0,16.0,16.0,13.0,5.0,0.0
1076,12,19.0,13.0,6.0,42.0,33.0,26.0,66.0,45.0,24.0,1020.0,1017.0,1010.0,16.0,16.0,16.0,21.0,6.0,0.0
1077,14,21.0,12.0,3.0,43.0,34.0,31.0,85.0,56.0,27.0,1021.0,1019.0,1016.0,16.0,16.0,16.0,19.0,5.0,0.0
1078,11,18.0,14.0,11.0,57.0,49.0,43.0,90.0,77.0,63.0,1020.0,1018.0,1016.0,16.0,16.0,8.0,16.0,6.0,6.0
1079,11,11.0,11.0,9.0,50.0,49.0,47.0,100.0,95.0,89.0,1017.0,1015.0,1011.0,16.0,10.0,3.0,19.0,10.0,33.0
1080,10,12.0,11.0,9.0,49.0,48.0,46.0,93.0,88.0,83.0,1018.0,1016.0,1014.0,16.0,13.0,3.0,21.0,10.0,9.0
1081,11,11.0,10.0,8.0,50.0,48.0,46.0,100.0,95.0,89.0,1016.0,1011.0,1008.0,16.0,8.0,2.0,16.0,5.0,16.0
1082,9,14.0,11.0,6.0,48.0,45.0,43.0,100.0,84.0,67.0,1019.0,1014.0,1009.0,16.0,13.0,0.0,27.0,6.0,0.0
1083,7,13.0,9.0,4.0,48.0,45.0,39.0,100.0,86.0,72.0,1025.0,1020.0,1017.0,16.0,11.0,3.0,21.0,5.0,0.0
1084,4,11.0,7.0,2.0,44.0,31.0,20.0,83.0,68.0,52.0,1039.0,1033.0,1025.0,16.0,16.0,14.0,34.0,16.0,0.0
1085,7,8.0,4.0,1.0,26.0,20.0,16.0,56.0,45.0,34.0,1039.0,1036.0,1034.0,16.0,16.0,16.0,19.0,8.0,0.0
1086,15,11.0,7.0,2.0,50.0,37.0,27.0,96.0,75.0,54.0,1033.0,1028.0,1023.0,16.0,13.0,3.0,14.0,5.0,0.0
1087,14,19.0,15.0,10.0,61.0,55.0,50.0,100.0,91.0,81.0,1022.0,1017.0,1013.0,16.0,8.0,0.0,23.0,6.0,1.0
1088,18,19.0,14.0,8.0,52.0,47.0,41.0,93.0,73.0,52.0,1020.0,1017.0,1015.0,16.0,16.0,16.0,16.0,5.0,0.0
1089,10,25.0,18.0,10.0,60.0,54.0,46.0,100.0,73.0,46.0,1020.0,1016.0,1014.0,16.0,11.0,2.0,23.0,6.0,0.0
1090,10,14.0,10.0,6.0,48.0,43.0,38.0,89.0,78.0,66.0,1026.0,1022.0,1020.0,16.0,16.0,11.0,19.0,6.0,0.0
1091,15,12.0,10.0,7.0,43.0,42.0,40.0,92.0,78.0,63.0,1030.0,1026.0,1021.0,16.0,11.0,3.0,19.0,8.0,0.0
1092,13,19.0,15.0,11.0,61.0,54.0,41.0,96.0,82.0,68.0,1021.0,1014.0,1009.0,16.0,13.0,3.0,19.0,8.0,0.0
1093,0,24.0,13.0,1.0,67.0,59.0,21.0,100.0,80.0,59.0,1022.0,1008.0,1004.0,16.0,10.0,3.0,34.0,10.0,0.0
1094,1,3.0,0.0,-3.0,18.0,12.0,10.0,58.0,48.0,38.0,1039.0,1033.0,1024.0,16.0,16.0,16.0,34.0,19.0,0.0
1095,8,7.0,1.0,-5.0,17.0,12.0,8.0,59.0,42.0,24.0,1042.0,1039.0,1036.0,16.0,16.0,16.0,21.0,8.0,0.0
1096,14,15.0,8.0,2.0,25.0,20.0,15.0,59.0,40.0,20.0,1036.0,1031.0,1026.0,16.0,16.0,16.0,11.0,3.0,0.0
1097,15,22.0,14.0,6.0,40.0,32.0,25.0,55.0,41.0,27.0,1026.0,1023.0,1019.0,16.0,16.0,16.0,19.0,6.0,0.0
1098,16,20.0,15.0,10.0,40.0,36.0,33.0,63.0,48.0,32.0,1028.0,1025.0,1022.0,16.0,16.0,14.0,19.0,6.0,0.0
1099,22,20.0,16.0,11.0,64.0,54.0,37.0,100.0,74.0,47.0,1023.0,1019.0,1016.0,16.0,10.0,0.0,11.0,2.0,0.0
1100,23,26.0,22.0,18.0,68.0,66.0,64.0,100.0,85.0,69.0,1019.0,1017.0,1015.0,16.0,14.0,8.0,27.0,11.0,0.0
1101,25,27.0,23.0,20.0,67.0,65.0,64.0,90.0,74.0,58.0,1016.0,1014.0,1011.0,16.0,16.0,16.0,27.0,14.0,0.0
1102,21,29.0,25.0,21.0,70.0,69.0,67.0,93.0,74.0,55.0,1024.0,1020.0,1016.0,16.0,16.0,11.0,19.0,6.0,0.0
1103,23,24.0,21.0,17.0,68.0,58.0,47.0,97.0,72.0,46.0,1025.0,1023.0,1021.0,16.0,16.0,16.0,11.0,2.0,0.0
1104,16,28.0,23.0,17.0,67.0,64.0,56.0,93.0,72.0,51.0,1021.0,1019.0,1015.0,16.0,14.0,6.0,19.0,5.0,0.0
1105,11,21.0,16.0,9.0,65.0,27.0,16.0,84.0,51.0,18.0,1034.0,1029.0,1019.0,16.0,16.0,16.0,29.0,14.0,0.0
1106,18,13.0,11.0,9.0,34.0,23.0,18.0,48.0,38.0,27.0,1033.0,1026.0,1019.0,16.0,16.0,16.0,19.0,6.0,0.0
1107,17,25.0,18.0,11.0,61.0,51.0,36.0,90.0,70.0,50.0,1018.0,1013.0,1008.0,16.0,16.0,6.0,16.0,5.0,0.0
1108,18,23.0,17.0,12.0,60.0,52.0,39.0,97.0,74.0,43.0,1014.0,1011.0,1009.0,16.0,13.0,0.0,11.0,3.0,0.0
1109,16,23.0,18.0,11.0,62.0,54.0,44.0,100.0,79.0,38.0,1015.0,1011.0,1007.0,16.0,13.0,2.0,24.0,8.0,10.0
1110,6,24.0,16.0,7.0,44.0,39.0,31.0,80.0,52.0,24.0,1022.0,1017.0,1014.0,16.0,16.0,16.0,19.0,6.0,0.0
1111,9,9.0,6.0,3.0,31.0,28.0,24.0,68.0,58.0,48.0,1024.0,1020.0,1015.0,16.0,16.0,16.0,16.0,10.0,0.0
1112,-2,17.0,9.0,1.0,47.0,35.0,18.0,79.0,64.0,50.0,1020.0,1015.0,1012.0,16.0,16.0,11.0,24.0,6.0,0.0
1113,0,1.0,-2.0,-5.0,18.0,15.0,13.0,60.0,55.0,49.0,1036.0,1026.0,1020.0,16.0,16.0,16.0,27.0,16.0,0.0
1114,3,7.0,0.0,-7.0,13.0,11.0,6.0,73.0,48.0,22.0,1044.0,1041.0,1037.0,16.0,16.0,16.0,19.0,6.0,0.0
1115,14,12.0,3.0,-6.0,32.0,18.0,11.0,81.0,50.0,19.0,1042.0,1038.0,1033.0,16.0,16.0,16.0,23.0,6.0,0.0
1116,21,22.0,14.0,6.0,55.0,47.0,35.0,89.0,69.0,49.0,1031.0,1026.0,1020.0,16.0,16.0,16.0,24.0,8.0,0.0
1117,21,26.0,21.0,15.0,58.0,56.0,53.0,90.0,66.0,42.0,1019.0,1017.0,1015.0,16.0,16.0,16.0,27.0,11.0,0.0
1118,23,27.0,21.0,15.0,63.0,60.0,57.0,93.0,72.0,51.0,1017.0,1014.0,1012.0,16.0,16.0,14.0,26.0,13.0,0.0
1119,19,27.0,23.0,19.0,65.0,63.0,59.0,87.0,70.0,52.0,1021.0,1017.0,1014.0,16.0,16.0,11.0,23.0,13.0,0.0
1120,11,26.0,19.0,13.0,69.0,63.0,51.0,100.0,74.0,48.0,1028.0,1024.0,1021.0,16.0,13.0,0.0,23.0,11.0,17.0
1121,17,13.0,11.0,8.0,51.0,50.0,46.0,100.0,92.0,83.0,1030.0,1027.0,1025.0,14.0,5.0,2.0,13.0,6.0,2.0
1122,18,23.0,17.0,11.0,66.0,59.0,50.0,100.0,87.0,73.0,1024.0,1016.0,1010.0,16.0,6.0,2.0,27.0,8.0,15.0
1123,12,21.0,18.0,14.0,61.0,56.0,51.0,97.0,78.0,58.0,1018.0,1015.0,1013.0,16.0,14.0,2.0,14.0,2.0,8.0
1124,11,15.0,12.0,9.0,55.0,48.0,46.0,100.0,86.0,72.0,1022.0,1020.0,1017.0,16.0,11.0,0.0,23.0,10.0,40.0
1125,17,13.0,11.0,8.0,52.0,48.0,46.0,100.0,93.0,86.0,1020.0,1019.0,1016.0,16.0,13.0,3.0,14.0,6.0,13.0
1126,17,22.0,17.0,11.0,55.0,52.0,50.0,100.0,79.0,57.0,1016.0,1010.0,1006.0,16.0,16.0,16.0,19.0,5.0,13.0
1127,18,24.0,17.0,8.0,55.0,50.0,46.0,93.0,66.0,38.0,1010.0,1007.0,1004.0,16.0,14.0,8.0,13.0,2.0,0.0
1128,17,27.0,18.0,9.0,58.0,51.0,33.0,100.0,62.0,23.0,1003.0,1002.0,996.0,16.0,11.0,0.0,34.0,10.0,1.0
1129,16,21.0,17.0,12.0,42.0,34.0,27.0,47.0,38.0,28.0,1016.0,1007.0,1001.0,16.0,16.0,16.0,39.0,18.0,0.0
1130,19,24.0,16.0,8.0,39.0,36.0,34.0,65.0,44.0,23.0,1018.0,1014.0,1010.0,16.0,16.0,16.0,16.0,6.0,0.0
1131,15,29.0,19.0,10.0,64.0,51.0,36.0,87.0,62.0,37.0,1009.0,1006.0,1003.0,16.0,16.0,16.0,23.0,11.0,0.0
1132,10,21.0,15.0,9.0,63.0,36.0,27.0,84.0,53.0,22.0,1022.0,1013.0,1007.0,16.0,16.0,16.0,24.0,11.0,0.0
1133,9,15.0,10.0,4.0,30.0,27.0,24.0,64.0,46.0,28.0,1028.0,1025.0,1022.0,16.0,16.0,16.0,16.0,5.0,0.0
1134,10,14.0,9.0,3.0,30.0,24.0,21.0,70.0,48.0,26.0,1030.0,1028.0,1026.0,16.0,16.0,16.0,21.0,8.0,0.0
1135,13,16.0,10.0,4.0,37.0,31.0,21.0,82.0,52.0,22.0,1030.0,1028.0,1025.0,16.0,16.0,16.0,23.0,10.0,0.0
1136,17,21.0,13.0,4.0,34.0,30.0,28.0,65.0,44.0,22.0,1029.0,1027.0,1025.0,16.0,16.0,16.0,23.0,10.0,0.0
1137,16,26.0,17.0,8.0,35.0,30.0,26.0,61.0,38.0,15.0,1026.0,1022.0,1019.0,16.0,16.0,16.0,19.0,8.0,0.0
1138,19,26.0,16.0,7.0,50.0,36.0,29.0,67.0,44.0,21.0,1020.0,1017.0,1015.0,16.0,16.0,16.0,21.0,6.0,0.0
1139,13,28.0,19.0,11.0,59.0,52.0,45.0,100.0,68.0,35.0,1019.0,1015.0,1012.0,16.0,13.0,3.0,23.0,6.0,0.0
1140,9,18.0,13.0,8.0,39.0,35.0,32.0,65.0,52.0,39.0,1026.0,1023.0,1018.0,16.0,16.0,16.0,21.0,11.0,0.0
1141,9,12.0,9.0,7.0,37.0,34.0,31.0,61.0,57.0,53.0,1031.0,1028.0,1026.0,16.0,16.0,16.0,21.0,10.0,0.0
1142,17,11.0,9.0,8.0,52.0,46.0,36.0,100.0,77.0,54.0,1028.0,1024.0,1020.0,16.0,6.0,2.0,14.0,2.0,1.0
1143,23,22.0,17.0,11.0,64.0,59.0,51.0,100.0,89.0,78.0,1020.0,1018.0,1015.0,16.0,10.0,0.0,19.0,5.0,1.0
1144,22,26.0,23.0,19.0,67.0,65.0,63.0,93.0,76.0,58.0,1016.0,1013.0,1009.0,16.0,14.0,5.0,19.0,8.0,1.0
1145,21,30.0,22.0,13.0,66.0,54.0,36.0,100.0,59.0,17.0,1011.0,1009.0,1007.0,16.0,13.0,3.0,21.0,3.0,0.0
1146,13,31.0,21.0,11.0,46.0,41.0,33.0,77.0,49.0,21.0,1022.0,1012.0,1007.0,16.0,16.0,16.0,29.0,8.0,0.0
1147,18,20.0,13.0,6.0,37.0,31.0,28.0,54.0,39.0,24.0,1029.0,1025.0,1022.0,16.0,16.0,16.0,16.0,8.0,0.0
1148,24,26.0,18.0,11.0,63.0,51.0,36.0,87.0,70.0,52.0,1025.0,1021.0,1017.0,16.0,16.0,11.0,11.0,5.0,0.0
1149,23,30.0,24.0,19.0,67.0,64.0,62.0,93.0,71.0,48.0,1018.0,1016.0,1013.0,16.0,13.0,8.0,19.0,10.0,0.0
1150,22,26.0,23.0,19.0,66.0,61.0,49.0,93.0,73.0,52.0,1022.0,1019.0,1015.0,16.0,14.0,8.0,23.0,8.0,0.0
1151,14,26.0,22.0,17.0,64.0,55.0,42.0,84.0,63.0,42.0,1022.0,1018.0,1011.0,16.0,16.0,16.0,29.0,14.0,0.0
1152,12,19.0,14.0,8.0,62.0,47.0,37.0,93.0,80.0,66.0,1020.0,1014.0,1011.0,16.0,13.0,3.0,32.0,14.0,22.0
1153,13,18.0,12.0,6.0,38.0,33.0,27.0,82.0,53.0,24.0,1023.0,1021.0,1020.0,16.0,16.0,16.0,26.0,11.0,0.0
1154,18,21.0,13.0,4.0,39.0,36.0,34.0,79.0,54.0,28.0,1023.0,1019.0,1016.0,16.0,16.0,16.0,19.0,5.0,0.0
1155,23,25.0,18.0,10.0,60.0,50.0,41.0,93.0,67.0,41.0,1015.0,1011.0,1007.0,16.0,16.0,16.0,21.0,10.0,0.0
1156,22,30.0,23.0,17.0,64.0,56.0,45.0,90.0,58.0,26.0,1010.0,1008.0,1006.0,16.0,16.0,16.0,19.0,10.0,0.0
1157,18,27.0,22.0,16.0,68.0,66.0,59.0,90.0,76.0,62.0,1015.0,1010.0,1008.0,16.0,11.0,3.0,32.0,13.0,2.0
1158,19,21.0,18.0,14.0,59.0,57.0,54.0,100.0,80.0,59.0,1017.0,1014.0,1011.0,16.0,13.0,2.0,34.0,6.0,28.0
1159,21,28.0,19.0,11.0,55.0,43.0,37.0,100.0,61.0,21.0,1017.0,1015.0,1013.0,16.0,16.0,14.0,24.0,10.0,0.0
1160,23,31.0,21.0,11.0,49.0,45.0,40.0,71.0,48.0,24.0,1015.0,1011.0,1007.0,16.0,16.0,16.0,16.0,5.0,0.0
1161,19,32.0,23.0,13.0,60.0,49.0,42.0,73.0,50.0,26.0,1007.0,1004.0,1000.0,16.0,16.0,16.0,24.0,8.0,0.0
1162,12,27.0,19.0,12.0,50.0,35.0,28.0,43.0,31.0,18.0,1017.0,1009.0,1003.0,16.0,16.0,16.0,27.0,10.0,0.0
1163,14,17.0,12.0,7.0,33.0,28.0,22.0,58.0,42.0,25.0,1024.0,1020.0,1017.0,16.0,16.0,16.0,21.0,10.0,0.0
1164,23,22.0,14.0,6.0,64.0,50.0,33.0,93.0,77.0,60.0,1018.0,1014.0,1012.0,16.0,16.0,14.0,19.0,5.0,0.0
1165,24,28.0,23.0,19.0,66.0,65.0,64.0,93.0,76.0,58.0,1015.0,1013.0,1011.0,16.0,13.0,6.0,21.0,10.0,0.0
1166,18,27.0,24.0,21.0,68.0,67.0,66.0,90.0,79.0,67.0,1015.0,1012.0,1009.0,16.0,11.0,3.0,23.0,11.0,0.0
1167,14,23.0,18.0,12.0,67.0,45.0,23.0,93.0,59.0,24.0,1026.0,1019.0,1011.0,16.0,14.0,11.0,34.0,13.0,0.0
1168,13,19.0,14.0,9.0,28.0,22.0,19.0,42.0,30.0,18.0,1032.0,1029.0,1026.0,16.0,16.0,16.0,21.0,8.0,0.0
1169,14,22.0,13.0,4.0,38.0,29.0,24.0,70.0,45.0,19.0,1035.0,1032.0,1030.0,16.0,16.0,16.0,23.0,10.0,0.0
1170,19,15.0,14.0,12.0,57.0,52.0,39.0,100.0,72.0,44.0,1029.0,1027.0,1024.0,16.0,10.0,3.0,21.0,6.0,17.0
1171,24,24.0,19.0,14.0,65.0,60.0,57.0,100.0,84.0,68.0,1024.0,1020.0,1016.0,16.0,10.0,2.0,19.0,6.0,7.0
1172,21,29.0,24.0,20.0,67.0,66.0,64.0,93.0,76.0,58.0,1017.0,1014.0,1009.0,16.0,16.0,16.0,26.0,14.0,7.0
1173,20,25.0,21.0,16.0,67.0,51.0,34.0,93.0,61.0,29.0,1026.0,1020.0,1014.0,16.0,16.0,8.0,27.0,10.0,7.0
1174,23,24.0,20.0,16.0,64.0,50.0,33.0,78.0,56.0,34.0,1027.0,1024.0,1021.0,16.0,16.0,16.0,19.0,6.0,7.0
1175,23,27.0,23.0,19.0,66.0,64.0,59.0,93.0,79.0,64.0,1022.0,1020.0,1016.0,16.0,16.0,10.0,23.0,8.0,7.0
1176,18,28.0,23.0,17.0,65.0,62.0,59.0,93.0,70.0,47.0,1022.0,1020.0,1018.0,16.0,16.0,16.0,19.0,3.0,7.0
1177,13,19.0,18.0,16.0,64.0,62.0,59.0,100.0,94.0,87.0,1021.0,1019.0,1016.0,16.0,10.0,2.0,14.0,6.0,19.0
1178,14,17.0,13.0,8.0,60.0,47.0,43.0,93.0,85.0,77.0,1026.0,1023.0,1019.0,16.0,14.0,6.0,29.0,11.0,0.0
1179,14,21.0,14.0,9.0,52.0,48.0,46.0,100.0,85.0,44.0,1024.0,1021.0,1018.0,16.0,10.0,3.0,19.0,5.0,0.0
1180,17,23.0,14.0,4.0,46.0,43.0,41.0,57.0,46.0,35.0,1027.0,1024.0,1020.0,16.0,16.0,16.0,19.0,5.0,0.0
1181,21,24.0,17.0,9.0,54.0,49.0,44.0,86.0,64.0,41.0,1027.0,1025.0,1023.0,16.0,14.0,0.0,23.0,10.0,0.0
1182,23,26.0,21.0,14.0,63.0,59.0,55.0,100.0,78.0,56.0,1025.0,1022.0,1018.0,16.0,11.0,3.0,23.0,10.0,1.0
1183,24,28.0,23.0,18.0,64.0,62.0,61.0,87.0,69.0,51.0,1022.0,1020.0,1018.0,16.0,16.0,14.0,24.0,13.0,0.0
1184,24,29.0,24.0,18.0,66.0,63.0,61.0,93.0,72.0,51.0,1027.0,1024.0,1022.0,16.0,16.0,11.0,16.0,6.0,0.0
1185,24,29.0,24.0,18.0,65.0,62.0,59.0,93.0,69.0,44.0,1025.0,1023.0,1020.0,16.0,16.0,14.0,19.0,10.0,0.0
1186,23,29.0,24.0,18.0,65.0,60.0,53.0,87.0,63.0,39.0,1022.0,1020.0,1017.0,16.0,16.0,16.0,21.0,11.0,0.0
1187,24,29.0,23.0,17.0,63.0,61.0,59.0,93.0,70.0,47.0,1021.0,1018.0,1015.0,16.0,16.0,13.0,21.0,13.0,0.0
1188,24,28.0,24.0,20.0,64.0,62.0,58.0,87.0,67.0,47.0,1021.0,1018.0,1016.0,16.0,16.0,16.0,23.0,11.0,0.0
1189,22,29.0,24.0,18.0,63.0,59.0,43.0,87.0,56.0,24.0,1020.0,1017.0,1013.0,16.0,16.0,16.0,39.0,16.0,0.0
1190,21,28.0,22.0,16.0,71.0,63.0,51.0,90.0,68.0,45.0,1015.0,1013.0,1009.0,16.0,13.0,3.0,27.0,10.0,1.0
1191,24,29.0,21.0,12.0,51.0,46.0,41.0,71.0,48.0,25.0,1019.0,1015.0,1012.0,16.0,16.0,16.0,19.0,6.0,0.0
1192,26,30.0,24.0,17.0,66.0,61.0,51.0,93.0,67.0,40.0,1013.0,1010.0,1007.0,16.0,13.0,3.0,29.0,13.0,0.0
1193,26,30.0,26.0,21.0,67.0,66.0,65.0,90.0,73.0,55.0,1013.0,1010.0,1008.0,16.0,14.0,6.0,21.0,8.0,0.0
1194,22,30.0,26.0,21.0,68.0,66.0,60.0,90.0,67.0,44.0,1012.0,1008.0,1003.0,16.0,13.0,6.0,35.0,16.0,0.0
1195,20,29.0,22.0,16.0,68.0,56.0,42.0,100.0,62.0,24.0,1012.0,1008.0,1004.0,16.0,13.0,2.0,24.0,8.0,19.0
1196,22,28.0,20.0,12.0,50.0,46.0,39.0,77.0,50.0,23.0,1014.0,1011.0,1007.0,16.0,16.0,16.0,24.0,6.0,0.0
1197,22,30.0,22.0,13.0,59.0,53.0,48.0,80.0,56.0,32.0,1010.0,1008.0,1006.0,16.0,16.0,16.0,29.0,10.0,0.0
1198,19,24.0,22.0,18.0,65.0,63.0,59.0,93.0,79.0,64.0,1012.0,1010.0,1008.0,16.0,16.0,16.0,26.0,13.0,0.0
1199,21,25.0,19.0,14.0,67.0,61.0,51.0,93.0,74.0,54.0,1011.0,1007.0,1004.0,16.0,11.0,2.0,26.0,10.0,18.0
1200,24,32.0,21.0,9.0,54.0,51.0,47.0,93.0,58.0,23.0,1009.0,1006.0,1004.0,16.0,16.0,16.0,16.0,3.0,0.0
1201,18,32.0,24.0,16.0,62.0,55.0,50.0,72.0,52.0,32.0,1007.0,1005.0,1002.0,16.0,16.0,16.0,23.0,8.0,0.0
1202,18,24.0,18.0,11.0,43.0,39.0,36.0,63.0,45.0,27.0,1022.0,1017.0,1008.0,16.0,16.0,16.0,34.0,13.0,0.0
1203,19,26.0,18.0,9.0,47.0,43.0,40.0,77.0,52.0,27.0,1026.0,1023.0,1021.0,16.0,16.0,16.0,14.0,5.0,0.0
1204,21,27.0,19.0,11.0,51.0,48.0,44.0,77.0,55.0,32.0,1024.0,1022.0,1018.0,16.0,16.0,16.0,19.0,6.0,0.0
